Date,ShareLink,ShareCommentary,SharedUrl,MediaUrl,Visibility
2023-01-03 13:38:08,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7016034967545614336,"Las publicaciones de esta cuenta sumaron más de 3 millones de impresiones en el último año. Gracias 🙏""
""""
""🤖 ¿Te interesa leer contenido sobre programación principalmente en Python, ciencia de datos e inteligencia artificial? Seguime en Gustavo Juantorena  y activá la campana🔔 para enterarte cada vez que comparto contenido.","","",MEMBER_NETWORK
2022-12-30 14:13:48,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7014594392359333888,"Recursos útiles que compartí este año 👇""
""""
""Este fue un año de mucho trabajo y desafíos, no logré todo lo que me propuse pero me esforcé bastante, en particular quiero destacar lo que me gusta llamar ""logros de comunidad"", cosas que sucedieron en mayor o menor medida por estar en diferentes comunidades, especialmente por mi presencia en esta red.""
""""
""1️⃣ Recursos neuro, mi repositorio de github que inicialmente constaba de material sobre Neurociencia Cognitiva y Computacional, pero que creció para incluir matemática, ciencia de datos, programación y demás superó las 130 estrellas ⭐⭐⭐: https://lnkd.in/daDidwS""
""""
""2️⃣ Junto con Instituto Humai, además de cursos, dicté un taller de automatización con Python de más de una hora y media que pueden ver gratuitamente en Youtube: https://lnkd.in/dAXCSApx""
""""
""3️⃣ Junto con Bruno Bianchi  y Gaston Bujia  dimos un curso de analisis y visualización de datos con Python, explicando las bases del lenguaje y el uso del stack cientifico (especialmente Numpy, Pandas y Matplotlib). Pueden ver las 6 horas de video y acceder a todos los materiales en el siguiente repo: https://lnkd.in/diXHC5xH""
""""
""4️⃣ Sobrepase los 15.000 seguidores acá en LinkedIn! El número no tiene un valor intrínseco, pero realmente he llegado a hablar con muchas personas sobre el mundo de los datos gracias a esta llegada (de ese total son más de 13.000 las personas que me siguen sin ser mis contactos y me continúa sorprendiendo!).""
""""
""5️⃣ Por primera vez una editorial me envía un libro para que haga un review y no fue ni más ni menos que Packt con ""The Pandas workshop"": https://lnkd.in/ddBEyHQY""
""""
""6️⃣ El gran Rafael Gonzalez Gouveia me hizo una entrevista donde pude contar como fue mi camino hacia la ciencia de datos y compartir consejos (y ya casi llega a las 10.000 visualizaciones!): https://lnkd.in/d2BRazyp""
""""
""Por todo esto quiero agradecerles un montón, me gustaria que me digan que podría hacer para mejorar mi rol el año que viene y también que es lo que les interesó más de lo que leyeron gracias a esta cuenta.""
""¡¡Saludos y felices fiestas!! 😀""
""""
""🤖 ¿Te interesa leer contenido sobre programación principalmente en Python, ciencia de datos e inteligencia artificial? Seguime en Gustavo Juantorena  y activá la campana🔔 para enterarte cada vez que comparto contenido.""
""""
"" #python #datascience #Pandas","","",MEMBER_NETWORK
2022-12-30 01:30:28,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7014402296394452992,Aprovechen para poder tener este libro! Uno de los mejores en estos temas y muy accesible,"","",MEMBER_NETWORK
2022-12-26 19:44:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7013228182019424256,Super valioso el contenido Ezequiel Leonardo Castaño,"","",MEMBER_NETWORK
2022-12-21 18:45:56,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7011401385770389504,"Hoy los commits de GitHub están celestes por lo que yo creo?  ""
""⭐⭐⭐ ""
""""
""😁","","",MEMBER_NETWORK
2022-12-19 17:34:01,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7010658513160925184,"Datos de todos los partidos del mundial 👇""
""""
""https://lnkd.in/dV8RGBuv",https://lnkd.in/dV8RGBuv,"",MEMBER_NETWORK
2022-12-18 18:11:32,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7010305565948047360,Argentina Campeón del mundo!! 🇦🇷🇦🇷🇦🇷,"","",MEMBER_NETWORK
2022-12-13 21:44:11,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7008547144789864448,🇦🇷🇦🇷🇦🇷🇦🇷,"","",MEMBER_NETWORK
2022-12-10 00:27:39,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7007138729337204736,🇦🇷🇦🇷🇦🇷,"","",MEMBER_NETWORK
2022-12-08 17:15:52,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7006667678887129088,"Gente que programa en Python: ¿Cuál creen que es la mejor opción cuando tenés que devolver muchas variables en una función? Me refiero a, por ejemplo, más de 10 variables que vas a usar en otra parte de tu código.""
""""
""1) Hacer unpacking.""
""2) Crear un diccionario y devolverlo.""
""3) Otra ¿Cuál y por qué?""
""""
""No encontré en internet una posición clara sobre este punto y cuál sería la mejor práctica.""
""""
"" #python","","",MEMBER_NETWORK
2022-12-04 14:54:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7005182667906277376,"3 Librerías de Python para tener en cuenta ""
""""
""🐍 Python es un lenguaje que se caracteriza por tener una comunidad open source increíble y un ecosistema muy dinámico.""
""""
""👇 Hoy quiero recomendarles 3 librerías que están creciendo muy rápidamente y que podrían ser de utilidad si trabajás en este lenguaje, especialmente en el mundo de los datos aunque no limitado a ello.""
""""
""""
""""
""""
""""
""""
""1️⃣ FastAPI: se presenta como un Framework para backend en Python de ""alto rendimiento, fácil de aprender, rápido para codificar y listo para producción"". La suma de facilidad de uso y  potencia han logrado que se ponga muy cerca de las otras opciones existentes en el ecosistema. Les recomiendo que sigan a su creador Sebastián Ramírez Montaño y vean las charlas alrededor del mundo que ha dado explicando su funcionamiento.""
""""
""""
""2️⃣ Pandera: Se trata de una herramienta para validar datos dentro de DataFrames. En su documentación se describe como una librería que ""proporciona una API flexible y expresiva para realizar la validación de datos en objetos similares a DataFrames para hacer que los pipelines de procesamiento de datos sean más legibles y sólidos"". Me parece algo super útil para la reproducibilidad y validación de datos tanto en entornos científicos como en la industria. Su creador Niels Bantilan también ha dado charlas explicando su funcionamiento.""
""""
""""
""3️⃣ Polars: Es una librería para manipulación de datos en DataFrames que se puede utilizar tanto en Python como en el lenguaje Rust ¿Qué tiene de diferente con otras opciones existentes como nuestro amado Pandas? Varias, pero en particular es mucho más rápido y nos permite trabajar con más datos que los que entran en la memoria de nuestra computadora. Realmente es una opción muy interesante dependiendo del caso de uso. Su creador Ritchie Vink tiene un canal de Youtube con contenido al respecto. ""
""""
""🧐¿Hay alguna librería de Python relativamente nueva que creen que viene a darle un avance significativo al área y no estoy nombrando? Por favor compartila en los comentarios""
""""
""🔗 Links en los comentarios""
""""
""🙂 Si les gusta este post y quieren darle visibilidad por favor compartan, comenten y si les interesa este tipo de temas pueden seguir en Gustavo Juantorena  donde comparto regularmente contenido de Ciencia de Datos y Machine Learning especialmente en Python.""
""""
"" #python #opensource","","",MEMBER_NETWORK
2022-12-02 18:25:54,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7004510974997123073,"Tutorial GRATIS y en ESPAÑOL para aprender ""Aprendizaje de Máquina desde Cero"" en 5 niveles de la mano de Código Máquina:""
""""
""        1. Programación Básica con Python""
""        2. Manejo de Datos""
""        3. Visualización de Datos""
""        4. Análisis de Datos""
""        5. Aprendizaje de Máquina""
""""
""***** NIVEL 1: Programación Básica con Python *****""
""""
""Instalación de Python""
""Variables""
""Estructura IF""
""Listas""
""Conjuntos""
""Tuplas""
""Ciclos: While & For""
""Funciones""
""Parámetros por Referencia y Valor""
""Alcance""
""Funciones Lambda""
""Diccionarios""
""Excepciones""
""Lectura y Escritura de Archivos""
""Creación e Importación de Módulos""
""Recursividad""
""Búsqueda Binaria""
""Objetos y Clases""
""Encapsulamiento""
""Atributos de Clase""
""Herencia y Polimorfismo""
""Instalación de Paquetes""
""""
""***** NIVEL 2: Manejo de Datos *****""
""""
""Arrays de Numpy""
""Búsqueda y Filtros con Numpy""
""Ejes y Agregación con Numpy""
""Unir y Separar Arrays de Numpy""
""Funciones Universales""
""Jupyter Notebooks""
""Series Pandas""
""Dataframes: Guía Básica""
""Dataframes: Cargar datos CSV y Excel""
""Dataframes: Filtrar datos""
""""
""""
""***** NIVEL 3: Visualización de Datos *****""
""""
""Matplotlib""
""Distribución de Datos""
""Diagramas de Caja (y Datos Anómalos)""
""Gráficas Relacionales con Seaborn""
""Gráficas Categóricas con Seaborn ""
""""
""***** NIVEL 4: Análisis de Datos *****""
""""
""Centralidad""
""Cuantiles""
""Medidas de Dispersión""
""Distribución Normal""
""Correlación de Pearson""
""Correlación de Spearman""
""Estadística Inferencial""
""Imputación Básica o Manejo de Datos Faltantes""
""Categóricos Nominales""
""Categóricos Ordinales""
""Escalar, Normalizar y Estandarizar""
""Dónde conseguir Datos""
""Matriz de Covarianza""
""Datos Categóricos a partir de Numéricos""
""""
""""
""***** NIVEL 5: Aprendizaje de Máquina *****""
""""
""Inteligencia Artificial y Machine Learning""
""Supervisado y No Supervisado""
""Regresión y Clasificación""
""Regresión Lineal""
""Datos de Entrenamiento, Validación y Prueba""
""Regresión Logística""
""Métricas para Clasificación ""
""Área bajo la Curva ROC""
""Métricas para Regresión""
""Árboles de Decisión""
""Impureza Gini""
""Bosques Aleatorios""
""Validación Cruzada""
""Tunea Hiperparámetros""
""K-Vecinos Más Cercanos (KNN): Clasificación ""
""K-Vecinos Más Cercanos (KNN): Regresión""
""Bagging""
""K-Means - Clustering""
""DBSCAN - Clustering""
""Propagación de Afinidad - Clustering""
""Distancias en Clustering""
""La Maldición de la Dimensionalidad""
""PCA reducción de dimensionalidad""
""Datos Anómalos con iforests""
""Clases Desbalanceadas con Pesos""
""KNN para Imputación""
""Perceptrón""
""Gradiente Descendente""
""""
""🔗Link en el primer comentario""
""""
""🤖 ¿Te interesa leer contenido sobre programación principalmente en Python, ciencia de datos e inteligencia artificial? Seguime en Gustavo Juantorena y activá la campana🔔 para enterarte cada vez que comparto contenido.""
""""
""#python #machinelearning  #DataScience","","",MEMBER_NETWORK
2022-12-02 17:13:21,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7004492716940169217,"Hoy arrancó la #PyconChile 2022""
""""
""Es muy bueno que siga existiendo tanta tracción en Latinoamérica para promover el uso de Python.""
""""
""Si les interesa pueden ver las charlas en vivo entrenando al siguiente link: https://lnkd.in/gF3U4SFF""
""""
""#python #programacion ""
""",https://m.youtube.com/watch?v=A0eTkm6v68o,"",MEMBER_NETWORK
2022-12-01 17:50:15,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7004139616106635264,Buena oportunidad para escuchar una charla interesante de datos 👇,"","",MEMBER_NETWORK
2022-11-30 14:34:47,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7003728037372411904,Para tener en cuenta 👇,"","",MEMBER_NETWORK
2022-11-28 16:06:27,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7003026333014331392,"#FastAPI no deja de crecer! ""
""Alguna vez lo usaron para crear APIs con #Python?","","",MEMBER_NETWORK
2022-11-27 18:23:21,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7002698396239073281,"1️⃣ El canal de youtube #1 para aprender Python 1️⃣ ""
""""
""Los que me siguen ya saben que soy un asiduo consumidor de contenido educativo en Youtube y si bien elegir el ""mejor canal sobre algo"" posee una elevada cuota de subjetividad, pocas personas considerarían que el de Corey Shafer (superando el millón de suscriptores!) es una joya difícil de encontrar.""
""""
""Si bien el último video subido es de hace un año el valor que tienen las series completas de tutoriales sobrepasa el de muchos cursos pagos. Los temas son explicados con mucho detalle y con una precisión técnica asombrosa.""
""""
""Las listas de reproducción que recomiendo:""
""""
""🐍Para #Python en general (en este orden): ""
""✅ Python programming beginner tutorials✅ Python tutorials""
""✅ Python OOP tutorials""
""📚 Librerías específicas: ""
""✅ #Pandas 🐼""
""✅ #Matplotlib 📊""
""✅ Django o Flask 🌐 (dos web frameworks para Python)""
""""
""¿Hay algún canal para aprender las bases de Python que les parezca mejor? ¿Cuál es para ustedes el mejor en español? 👇👇""
""""
""🔗Link en el primer comentario""
""""
""🤖 ¿Te interesa leer contenido sobre programación principalmente en Python, ciencia de datos e inteligencia artificial? Seguime en Gustavo Juantorena y activá la campana🔔 para enterarte cada vez que comparto contenido.""
""""
""#python""
""","","",MEMBER_NETWORK
2022-11-27 15:32:53,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7002655498105679872,"¿Puede un Biólogo arreglar una radio?""
""""
""Hoy leí un paper de 2002 que plantea que la ausencia (o los límites en su uso) de un lenguaje formal en Biología (a diferencia de la ingeniería por ejemplo) retrasa o hasta imposibilita el entendimiento de sistemas complejos como una célula.""
""""
""En el trabajo se hace un paralelismo entre la manera en que una persona formada en ingeniería y otra en Biología atacarían el problema de arreglar una radio sin conocer de antemano cómo está compuesta. Esto lo lleva hasta un absurdo dónde plantea que desde la biología se haría una experimentación exhaustiva, pero el foco estaría en detalles que no explican el funcionamiento (""vamos a dividir estos cables rojos"", o  estas piezas brillantes o vamos a encontrar el elemento que al sacarlo la radio ya no funcione). ""
""""
""A su vez entre los múltiples argumentos en contra de su posición que intenta refutar, plantea uno que llama ""síndrome de la urea"": Resulta que antes de descubrirse que la urea podía sintetizarse en laboratorio a partir de materiales inorgánicos, se creía que eso era imposible. Del mismo modo la célula tendría una complejidad inherente imposible de captar pensándolo como un problema de ingeniería por alguna característica propia de ser un sistema biológico.""
""""
""Hace tiempo que me lo habían recomendado y si bien no concuerdo totalmente creo que es un disparador de ideas muy interesante. En particular las dos décadas que pasaron desde la publicación de este trabajo nos mostraron la enorme evolución de la bioinformatica, la biología de sistemas y la inteligencia artificial que con enfoques formales han empujado la disciplina a nuevos límites.""
""""
""Si bien es complejo encontrar un equilibrio entre un positivismo ingenuo, dónde el uso de más y mejores herramientas para entender el mundo nos lleve ineludiblemente a encontrar cualquier respuesta, las estrategias cada vez más formales en la ciencia (ya sea la biología u otras, por ejemplo las ciencias sociales) nos está mostrando que pueden potenciar mucho los descubrimientos.""
""""
""Y yendo más allá de este trabajo, este enfoque puede disparar otra vez la discusión de si es posible crear inteligencia (la famosa inteligencia artificial general o ""AGI""). Yo no tengo una opinión formada, pero si pensamos que no es posible quizás nos encontremos en un nuevo síndrome de la urea ¿Qué opinan?""
""""
""""
""#biologia #ingenieria #inteligenciaartificial","","",MEMBER_NETWORK
2022-11-23 23:00:32,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7001318599063711744,Ya probaron Polars? opiniones?,"","",MEMBER_NETWORK
2022-11-22 17:23:33,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7000871404753588224,"🎓💻Curso completo de #DeepLearning [VERSIÓN EN ESPAÑOL Y GRATUITA] dictado por Yann LeCun y Alfredo Canziani en la Universidad de Nueva York (NYU)💻🎓""
""""
""✅Uno de los efectos de la popularización del dictado de clases online es el acceso a cursos de primer nivel y, como en este caso, totalmente gratuitos.""
""""
""✅ Yann LeCun es premio Turing (2018) y uno de los más grandes exponentes del aprendizaje profundo y todo el contenido de su curso ""NYU Deep Learning"" se encuentra disponible con libre acceso! ""
""""
""✅ Alfredo Canziani es Profesor asistente de Ciencias de la Computación en la Universidad de Nueva York y explica los temas complejos de una manera clara y precisa!""
""""
""Cada clase está conformada por 🖥 diapositivas, 📓 Jupyter notebook y 🎥 video de YouTube""
""""
""TEMAS""
""""
""📌 Historia y motivación""
""📌 Evolución y DL""
""📌 Práctica	Redes neuronales (NN)""
""📌 SGD y retroprop""
""📌 Retroprop en práctica""
""📌 Entrenamiento de NNs""
""📌 Transformación de parámetros""
""📌 NNs Convolucionales (CNN)""
""📌 Props. de Señales Naturales""
""📌 Convoluciones en 1D""
""📌 Optimización I""
""📌 Optimización II""
""📌 CNN, gradiente automático	""
""📌 SSL, EBM""
""📌 Autoencoders""
""""
""🔗 Link en el primer comentario""
""""
""Si te interesan los temas de Ciencia de datos e #InteligenciaArtificial con #Python Python podes seguirme en Gustavo Juantorena  para más contenido al respecto 🚀🚀🚀","","",MEMBER_NETWORK
2022-11-21 14:11:37,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7000460715807399936,👇👇👇,"","",MEMBER_NETWORK
2022-11-20 12:35:49,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7000074219124346880,"𝗨𝗻 𝗲𝘅𝗰𝗲𝗹𝗲𝗻𝘁𝗲 𝗰𝗮𝗻𝗮𝗹 𝗽𝗮𝗿𝗮 𝗮𝗽𝗿𝗲𝗻𝗱𝗲𝗿 𝗰𝗶𝗲𝗻𝗰𝗶𝗮 𝗱𝗲 𝗱𝗮𝘁𝗼𝘀, 𝗲𝘀𝘁𝗮𝗱𝗶𝘀𝘁𝗶𝗰𝗮 𝘆 𝗣𝘆𝘁𝗵𝗼𝗻 𝘁𝗼𝘁𝗮𝗹𝗺𝗲𝗻𝘁𝗲 𝗲𝗻 𝗲𝘀𝗽𝗮𝗻̃𝗼𝗹""
""""
""CCTMEXICO es un canal de youtube especializado en educación sobre ciencia y tecnología. Entre los múltiples tutoriales que tiene hay varios que me han resultado muy útiles para aprender sobre #CienciaDeDatos, #Python y #MachineLearning.""
""""
""Algunas de sus listas de reproducción:""
""""
""✅ Pandas desde cero (Python) (super recomendado con más de 80 videos!)""
""✅ Python 3.x desde cero (más de 100 videos!)""
""✅ Machine Learning | Python""
""✅ Estadística con Python""
""✅ Álgebra Lineal""
"" ""
""Creo que además encontrar este contenido de calidad en español no es tan sencillo y eso le da más valor.""
""""
""🔗Link en los comentarios""
""""
""¿Te sirve este contenido? ¿Te interesa seguir leyendo sobre recursos para aprender Python, Ciencia de datos e Inteligencia Artificial? Seguime en Gustavo Juantorena 🚀🚀🚀","","",MEMBER_NETWORK
2022-11-18 14:56:10,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6999384765426487297,"","","",MEMBER_NETWORK
2022-11-18 02:12:03,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6999192470035021824,"aprovechen esta oportunidad si les interesa el Procesamiento  de Lenguaje Natural (NLP)""
""👇👇👇","","",MEMBER_NETWORK
2022-11-17 16:04:28,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6999039566301077505,"Aprovechen la oportunidad! este curso de Udemy gratuito por tiempo limitado (tienen que pedirle a Teddy Petrou el cupón). Hice un curso suyo que me pareció excelente ""Build a Data Analysis from Scratch"" donde básicamente te enseña a crear una librería similar a Pandas con muchas de sus funciones. Recomendado!""
""""
""🤖 ¿Te interesa leer contenido sobre programación principalmente en Python, ciencia de datos e inteligencia artificial? Seguime en Gustavo Juantorena y activá la campana🔔 para enterarte cada vez que comparto contenido.","","",MEMBER_NETWORK
2022-11-16 00:30:00,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6998442011779305472,Super recomendado! Ya me anoté como alumno 👇,"","",MEMBER_NETWORK
2022-11-16 00:16:51,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A12272012-6998438702188257280,"Les súper recomiendo este curso, yo voy a estar participando como alumno 👇","","",MEMBER_NETWORK
2022-11-15 18:12:14,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6998346943257034752,"","","",MEMBER_NETWORK
2022-11-14 18:05:03,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6997982747008884736,"Reuniendo todos los paquetes de R creados en Latinoamérica""
""""
""✅ ""Asombrosos paquetes de R en Latinoamérica"" es un repositorio que intenta reunir aquellos paquetes creados en la región y que además sean de código abierto.""
""""
""✅ Sus creadores Patricia Loto y Pablo Tiscornia ponen a disposición este espacio para que cualquier persona pueda agregar un paquete que cumpla con los requisitos.""
""""
""✅ Me parece una iniciativa excelente que creo que podría replicarse a otras áreas (saben si ya existe uno para Python?), proporcionando un espacio para mostrar todo lo que se está avanzando en términos de software open source y datos en Latinoamérica.""
""""
""Algunos de los temas que van a encontrar:""
""✔️ Acceso y Procesamiento de fuentes de datos oficiales""
""✔️ datos espaciales,""
""✔️ Visualización de datos""
""✔️ Enseñanza de la estadística""
""✔️ Entre otros""
""""
""🔗Link en el primer comentario""
""""
""🤖 ¿Te interesa leer contenido sobre programación principalmente en Python, ciencia de datos e inteligencia artificial? Seguime en Gustavo Juantorena  y activá la campana🔔 para enterarte cada vez que comparto contenido.""
""""
""#software #opensource #r","","",MEMBER_NETWORK
2022-11-14 18:03:29,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A12272012-6997982352752693248,"Reuniendo todos los paquetes de R creados en Latinoamérica""
""""
""✅ ""Asombrosos paquetes de R en Latinoamérica"" es un repositorio que intenta reunir aquellos paquetes creados en la región y que  además sean de código abierto.""
""""
""✅ Sus creadores Patricia Loto y Pablo Tiscornia ponen a disposición este espacio para que cualquier persona pueda agregar un paquete que cumpla con los requisitos.""
""""
""✅ Me parece una iniciativa excelente que creo que podría replicarse a otras áreas (saben si ya existe uno para Python?), proporcionando un espacio para mostrar todo lo que se está avanzando en términos de software open source y datos en Latinoamérica.""
""""
""Algunos de los temas que van a encontrar:""
""✔️ Acceso y Procesamiento de fuentes de datos oficiales""
""✔️ datos espaciales,""
""✔️ Visualización de datos""
""✔️ Enseñanza de la estadística""
""✔️ Entre otros""
""""
""🔗Link en el primer comentario""
""""
""🤖 ¿Te interesa leer contenido sobre programación principalmente en Python, ciencia de datos e inteligencia artificial? Seguime en Gustavo Juantorena y activá la campana🔔 para enterarte cada vez que comparto contenido.""
""""
""#software #opensource #r","","",MEMBER_NETWORK
2022-11-14 16:14:48,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6997955002421927936,"","","",MEMBER_NETWORK
2022-11-13 17:49:01,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A12272012-6997616323904090112,Por si les resulta de interés les comparto este taller que di sobre automatización con Python 👇,"","",MEMBER_NETWORK
2022-11-13 16:09:06,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6997591181295538177,"⏲️🤖 Automatizá tareas con Python! 🤖 ⏲️""
""""
""🖱️Aprovecho este domingo para compartirles nuevamente el taller de una hora y media que dimos junto a Humai  sobre como automatizar diversas tareas con Python.""
""""
""🔊Si les sirve compartan esta publicación y etiqueten gente a la que crean que puede servirle, con eso nos ayudan a crear más y mejor contenido. ""
""""
""✅ Ejemplo scraping.""
""✅ Uso de la API de Google Sheets para interactuar con las hojas de cálculo.""
""✅ Envío automático de mail con smtplib.""
""✅ Generación de reportes automáticos (.doc) con python-docx.""
""✅ Extraccion de datos y generación de archivos PDF.""
""✅ Scheduling/ejecución automática de scripts: cron para Mac y linux, GUI en Windows.""
""""
""🔗Link en el primer comentario.""
""""
""🤖 ¿Te interesa leer contenido sobre programación principalmente en Python, ciencia de datos e inteligencia artificial? Seguime en Gustavo Juantorena y activá la campana🔔 para enterarte cada vez que comparto contenido.""
""""
"" #python #rpa #automatizacion","","",MEMBER_NETWORK
2022-11-10 13:51:49,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6996469470013591552,Anotate 👇👇👇,"","",MEMBER_NETWORK
2022-11-09 14:42:46,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6996119901195120640,No se pierdan esta oportunidad! 👇👇👇,"","",MEMBER_NETWORK
2022-11-08 13:22:13,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6995737244753911808,"⭐💻⭐ Aprendé Python y Ciencia de datos gracias de los mejores canales de Youtube ⭐💻⭐""
""""
""✅ Codebasics es un canal de Youtube creado por Dhaval Patel que ya cuenta con más de 600.000 suscriptores! 🚀🚀🚀""
""""
""✅ Esta enorme cifra no debería sorprender ya que su contenido es de lo mejor que se puede encontrar, tanto en comparación con otros cursos de libre distribución como pagos.""
""""
""✅ Dhaval explica detalladamente cada tema desde lo básico y ha logrado generar videos de prácticamente todos lo pre-requisitos para entender los contenidos más avanzados. Desde estadística, probabilidad y algoritmos básicos hasta Deep Learning.""
""""
""✅ Realmente el canal es para aplaudir y ponerse de pie por la dedicación y calidad de su contenido 👏. Últimamente veo muchas de sus publicaciones mostrando comentarios de personas que lograron puestos en algunas de las empresas más exigentes (por ejemplo Meta) y recomiendan sus videos como recurso para preparar las entrevistas.""
""""
""Algunos de los Playlists que más recomiendo:""
""1️⃣ Data Structures And Algorithms In Python (extremadamente útil especialmente para gente que no viene de las Cs de la Computación).""
""2️⃣ Data Science Full Course For Beginners (121 videos que van desde como hacer tu primer línea en Python hasta Machine Learning)""
""3️⃣ Mathematics and statistics for data science and machine learning (Conceptos básicos de matemática que tenés que saber para entender este campo).""
""""
""¿Conocían este canal? ¿Hubo alguno de sus videos o listas de reproducción que les haya resultado útil? 👇👇👇""
""""
""🔗Link en el primer comentario ""
""""
""🤖 ¿Te interesa leer contenido sobre programación principalmente en Python, ciencia de datos e inteligencia artificial? Seguime en Gustavo Juantorena  y activá la campana🔔 para enterarte cada vez que comparto contenido.""
""""
""#datascience #machinelearning #python","","",MEMBER_NETWORK
2022-11-05 19:23:41,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6994741044344971264,"¿Cómo arrancaste en el mundo de los datos?""
""""
""Parte de la fascinación que tengo con este área viene de la diversidad que involucra, tanto de los temas en los que se puede trabajar como de las distintas profesiones que lo nutren.""
""""
""Vuelvo a compartirles la entrevista que me hizo Rafael Gonzalez Gouveia que ya tiene casi 9 mil reproducciones! (uno de los videos más vistos de este año en su canal). Quizás les sirva para ver que hay personas que inician en estos por razones muy diversas y además comparto algunos tips.""
""""
""¿Ustedes como arrancaron en el mundo de los datos? Me encantaría leerles y que genere motivación a otras personas que quieren ingresar a esta disciplina.""
""""
""🔗Link en el primer comentario""
""""
""🤖 ¿Te interesa leer contenido sobre programación principalmente en Python, ciencia de datos e inteligencia artificial? Seguime en Gustavo Juantorena y activá la campana🔔 para enterarte cada vez que comparto contenido.""
""""
""#inteligenciaartificial #cienciadedatos #python","","",MEMBER_NETWORK
2022-11-04 15:40:54,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6994322591549136897,"Usar Inteligencia Artificial PUEDE SALIR MAL""
""""
""Creo que como personas interesadas en las aplicaciones de la Ingteligencia Artificial es necesario que seamos muy concientes de sus limitaciones, sus peligros y los sesgos involucrados en estos sistemas.""
""""
""Failed Machine Learning (FML) es un repositorio de github que reúne una muy buena cantidad de casos donde algún sistema de Machine Learning fracasó estrepitosamente (algunos más que otros) en su propósito.""
""""
""Me parece un recurso educativo muy útil para estar alerta e intentar no cometer los errores que ya aparecieron en el pasado.""
""""
""¿Conocés algún caso?""
""""
""🔗Link en el primer comentario""
""""
""🤖 ¿Te interesa leer contenido sobre programación principalmente en Python, ciencia de datos e inteligencia artificial? Seguime en Gustavo Juantorena y activá la campana🔔 para enterarte cada vez que comparto contenido.""
"" ""
""#machinelearning #ai #sesgos","","",MEMBER_NETWORK
2022-10-31 14:53:44,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6992861173331202051,"Ya podés ver las charlas de la #PyConEs2022""
""""
""La conferencia PyCon España ya tiene disponible las grabaciones en su canal de Youtube.""
""""
""En general encuentro mucho valor en estos eventos y espero algún día asistir ya sea cómo oyente o cómo expositor. ""
""""
""Las charlas son muy variadas y dependerá del interés de cada persona, pero de las que vi en particular me gustaron mucho las siguientes:""
""""
""✅ ""Lo mejor de dos mundos: Backend y Machine Learning con Python"" de  Camila Guerrero  ""
""""
""✅ ""Más allá de pandas: comparativa de dataframes en Python"" de Juan Luis Cano Rodríguez ""
""""
""✅ ""Análisis de encuestas con Python"" de Martina Kienberger""
""""
""Les invito a verlas y dejar en comentarios cuál fue la que les gustó más y por qué! 👇👇😀""
""""
""🔗Link en el primer comentario""
""""
""🤖 ¿Te interesa leer contenido sobre programación principalmente en Python, ciencia de datos e inteligencia artificial? Seguime en Gustavo Juantorena  y activá la campana🔔 para enterarte cada vez que comparto contenido.","","",MEMBER_NETWORK
